game_id,date,season,home_team_id,away_team_id,home_team_name,away_team_name,home_win_pct,home_goals_for_avg,home_goals_against_avg,home_goal_differential_avg,home_home_win_pct,away_win_pct,away_goals_for_avg,away_goals_against_avg,away_goal_differential_avg,away_away_win_pct,home_recent_win_pct,home_recent_goal_differential,away_recent_win_pct,away_recent_goal_differential,h2h_home_win_pct,h2h_goal_differential,last_meeting_home_won,home_xgf_pct_avg,home_cf_pct_avg,home_pdo_avg,away_xgf_pct_avg,away_cf_pct_avg,away_pdo_avg,home_wins,home_score,away_score
2021020063,2021-10-22,20212022,10,28,Toronto Maple Leafs,San Jose Sharks,0.7142857142857143,3.0,1.5714285714285714,1.4285714285714286,0.8,0.8,3.4,1.4,2.0,1.0,0.7142857142857143,1.4285714285714286,0.8,2.0,0.5,0.0,0.5,,,,,,,0.0,3.0,5.0
2021020062,2021-10-22,20212022,7,6,Buffalo Sabres,Boston Bruins,0.5714285714285714,3.2857142857142856,2.4285714285714284,0.8571428571428571,0.6666666666666666,0.2,2.6,3.4,-0.8,0.0,0.5714285714285714,0.8571428571428571,0.2,-0.8,0.5,0.0,0.5,,,,,,,0.0,1.0,4.0
2021020064,2021-10-22,20212022,25,26,Dallas Stars,Los Angeles Kings,0.5555555555555556,2.7777777777777777,2.6666666666666665,0.1111111111111111,1.0,0.2857142857142857,2.7142857142857144,3.142857142857143,-0.42857142857142855,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.2857142857142857,-0.42857142857142855,0.5,0.0,0.5,,,,,,,1.0,3.0,2.0
2021020065,2021-10-22,20212022,54,22,Vegas Golden Knights,Edmonton Oilers,0.42857142857142855,2.7142857142857144,3.2857142857142856,-0.5714285714285714,0.5,0.8888888888888888,3.7777777777777777,2.4444444444444446,1.3333333333333333,0.6666666666666666,0.42857142857142855,-0.5714285714285714,0.8888888888888888,1.3333333333333333,0.5,0.0,0.5,,,,,,,0.0,3.0,5.0
2021020078,2021-10-23,20212022,55,23,Seattle Kraken,Vancouver Canucks,0.375,2.25,3.0,-0.75,0.5,0.3,2.2,3.2,-1.0,0.2857142857142857,0.375,-0.75,0.3,-1.0,1.0,4.0,1.0,43.348,47.494,0.9263999999999999,43.702000000000005,49.5,1.0078,0.0,2.0,4.0
2021020077,2021-10-23,20212022,53,2,Arizona Coyotes,New York Islanders,0.375,2.75,4.125,-1.375,0.3333333333333333,0.2857142857142857,2.5714285714285716,3.142857142857143,-0.5714285714285714,0.25,0.375,-1.375,0.2857142857142857,-0.5714285714285714,0.5,0.0,0.5,,,,,,,0.0,0.0,3.0
2021020074,2021-10-23,20212022,19,26,St. Louis Blues,Los Angeles Kings,0.625,4.125,3.25,0.875,0.5,0.25,2.625,3.125,-0.5,0.25,0.625,0.875,0.25,-0.5,0.5,0.0,0.5,,,,,,,1.0,7.0,3.0
2021020076,2021-10-23,20212022,52,18,Winnipeg Jets,Nashville Predators,0.25,2.875,3.375,-0.5,1.0,0.5714285714285714,3.0,2.4285714285714284,0.5714285714285714,1.0,0.25,-0.5,0.5714285714285714,0.5714285714285714,0.5,0.0,0.5,,,,,,,1.0,6.0,4.0
2021020071,2021-10-23,20212022,5,10,Pittsburgh Penguins,Toronto Maple Leafs,0.6666666666666666,3.7777777777777777,2.6666666666666665,1.1111111111111112,0.75,0.625,3.0,2.0,1.0,0.5,0.6666666666666666,1.1111111111111112,0.625,1.0,0.5,0.0,0.5,,,,56.705999999999996,55.205999999999996,1.004,1.0,7.0,1.0
2021020073,2021-10-23,20212022,29,12,Columbus Blue Jackets,Carolina Hurricanes,0.5555555555555556,3.3333333333333335,3.3333333333333335,0.0,0.8,0.5,3.8333333333333335,3.5,0.3333333333333333,0.5,0.5555555555555556,0.0,0.5,0.3333333333333333,0.5,0.0,0.5,,,,,,,0.0,1.0,5.0
2021020069,2021-10-23,20212022,1,7,New Jersey Devils,Buffalo Sabres,0.7142857142857143,3.4285714285714284,2.5714285714285716,0.8571428571428571,0.8,0.5,3.0,2.625,0.375,0.0,0.7142857142857143,0.8571428571428571,0.5,0.375,0.5,0.0,0.5,,,,,,,1.0,2.0,1.0
2021020068,2021-10-23,20212022,14,21,Tampa Bay Lightning,Colorado Avalanche,0.5555555555555556,3.6666666666666665,3.888888888888889,-0.2222222222222222,0.4,0.25,2.625,4.0,-1.375,0.0,0.5555555555555556,-0.2222222222222222,0.25,-1.375,0.5,0.0,0.5,,,,,,,0.0,3.0,4.0
2021020066,2021-10-23,20212022,8,17,Montréal Canadiens,Detroit Red Wings,0.1111111111111111,1.5555555555555556,4.222222222222222,-2.6666666666666665,0.2,0.4,3.0,3.3,-0.3,0.0,0.1111111111111111,-2.6666666666666665,0.4,-0.3,0.5,0.0,0.5,46.709999999999994,50.818000000000005,0.9363999999999999,,,,1.0,6.0,1.0
